CO(GT),C6H6(GT),T,RH,NOx(GT),AQI
5.257598035241249,6.619900442620468,22.899718764337887,34.39913615251436,22.103651861846974,132.39800885240936
7.9648848902133285,1.751614722384578,29.262626818362826,43.56771596127622,28.670743558570067,143.35371779285032
8.6936513384163,8.7906133142148,27.701220569107846,34.82796210066533,35.672645370298646,178.36322685149324
5.082371291444005,0.2821122848628477,21.695739007459963,49.09886005825924,32.507061326641626,162.53530663320814
6.72877186400693,0.3791566092775711,26.255051828992293,37.22042925010023,27.966654790452882,139.83327395226442
4.404699768056913,0.6787517913072338,22.5842860922673,50.73077716543275,14.468452698458316,165.84621732346199
8.951423852531533,0.6212903432584171,29.712360108464786,56.7407192391786,17.255882782222265,213.92575391342882
0.9560488842860215,2.405260951293997,28.22694894770025,43.53337060459568,44.331166569742734,221.65583284871366
8.862663167139656,4.754111095512744,20.381862311899727,63.38609111439665,16.857859419227456,267.0887289151732
1.2305587210513125,3.758889688727548,27.513497367376495,66.74282490192307,40.92872959601116,293.9425992153846
0.06880366443491326,6.8011050861742675,28.56025220405681,51.19771534676472,27.09336023668577,169.58172277411774
2.8575922448550664,5.924639442835423,31.022935611114008,67.48261727147258,21.340572631096318,299.8609381717806
4.948931924780253,0.5151444611636236,24.25179408239395,63.474523907224444,19.739252714094874,267.79619125779556
4.123087635497913,5.195032615629257,23.67543370841344,59.18364072482056,40.228174128300154,233.4691257985645
2.593383365374412,2.063627509746344,26.0200446719467,39.44738743942106,18.066352235701384,90.33176117850692
8.283882717126094,5.466810767774842,20.20055664135721,50.980100518220496,45.6639584848538,228.319792424269
1.2560785610050418,8.451908340841687,29.410049011733168,54.27913352444124,46.78125786956783,233.90628934783916
7.986190488446221,3.972914845161214,34.01391131701864,35.603239979857044,33.76318431821659,168.81592159108294
3.128022668978274,0.6240298892760154,27.40912752604693,38.85311448906871,25.76348619983088,128.8174309991544
8.330780590903128,9.104164430488819,24.922149766322672,63.78378977265774,28.278179876390826,270.2703181812619
4.206375097164265,1.19186423889577,31.15532186846017,54.54872563685584,39.67325348675425,198.36626743377124
7.904580969703084,4.960565570780936,20.998431127545544,58.192799782495754,47.601068288237855,238.00534144118927
3.018515153406142,7.653376911580571,30.51643173431073,37.01767802670948,34.80175784346136,174.0087892173068
0.94897332023261,6.121469981244659,26.232024589591976,60.06817725989123,37.87993132811188,240.54541807912983
1.9839325270855235,0.6035123044893387,25.75513569250093,34.49660653538551,47.312010401486326,236.56005200743164
9.382163229039705,0.7658011296115197,28.679893686351576,41.438165051691925,49.289507693219925,246.44753846609962
2.137988007687891,2.1477243745486065,26.206215173116384,68.50068061621067,31.702593116764575,308.0054449296854
9.944701502746817,0.5454862975864416,23.15186490849161,52.99877937530552,42.97396290693618,214.8698145346809
0.23006918352334704,3.1889548524288025,24.56315226178513,48.860565658889655,20.416449200568564,150.88452527111724
6.991968577263692,5.181225401863328,24.62651038980121,54.3882910948205,49.67927203776634,248.3963601888317
5.966825107444389,3.007987708967522,24.849054252315117,45.992401305046656,49.32903486332572,246.64517431662858
6.368462359052151,3.7846059049295455,33.287912519902335,50.28766027450163,33.84834016936267,169.24170084681336
6.910048418992344,9.514201601028795,29.574266939231947,38.598910240440105,11.607802088336845,190.2840320205759
9.518870204514693,6.750497394886887,25.173836317857287,46.29739634990209,19.807436482229765,135.00994789773773
6.505863145671381,4.961740827054701,26.696916458721077,42.3812004165013,19.316019058644876,99.23481654109402
9.666014847096388,9.968418228893347,31.247043433926514,65.38235215699262,25.156444548993786,283.058817255941
3.3926429301465566,0.2739656159374537,30.183544905034235,56.89944936042119,46.33970377094836,231.6985188547418
6.144036143837766,9.56710725324948,26.82318830725661,35.50384100230343,34.19456275325564,191.3421450649896
7.1531744642859305,5.002430461526775,21.538634531329,40.68365423760964,31.362167901319697,156.81083950659848
6.442539239765894,0.04129585647099643,22.54924420181845,63.62475273935944,39.54173151293435,268.9980219148755
9.320444753602583,8.437461343433641,24.442733139694937,33.454245404581954,44.97807323512918,224.8903661756459
4.628831200199724,6.473157854041844,29.42358557332301,34.0347985383343,25.505216368997857,129.46315708083688
4.764376455977518,1.5421808728516928,34.217577485009826,51.315487849114966,38.98946921987138,194.9473460993569
3.979992863327426,9.069144102252185,29.335351704445962,48.260776321544284,23.532148993962764,181.3828820450437
7.462121183310052,2.7770167914729726,34.901699117309555,44.63138099196918,37.738722874492254,188.69361437246127
2.4809539846552564,8.32114495653599,32.46894677793156,59.7178821680575,23.309002106539445,237.74305734446
2.3984633591603055,2.4619738461669707,26.752397831286473,34.84086308476406,38.33161604006506,191.6580802003253
3.0165088344429467,2.6494140212608555,20.82343171273581,49.56883562760581,35.2308311504261,176.1541557521305
1.3896548620275706,2.0812237034743344,24.080673130717614,53.83510535799759,37.081173816103146,190.68084286398073
1.8734035752807554,5.853906984018598,32.05288809068365,47.884703791127464,33.94536709425789,169.72683547128946
3.848148715272337,8.134096680804294,30.10989965165441,64.2789715530463,14.798566121856936,274.23177242437043
6.672264537247981,5.205961510104827,27.011718375399035,50.19856667483349,16.594585922081208,161.58853339866795
5.402695562913308,8.962151361242087,21.422400427605304,51.90715781234083,40.11032685687057,200.55163428435287
7.736384189455964,5.56952456109585,31.33163845313389,35.390369446899776,40.8693775044006,204.34688752200302
3.477426682972533,9.4851130219082,31.274773200074293,49.399405961130455,45.02779637415958,225.1389818707979
8.166788956877307,1.8282413411572973,23.504212755773978,45.50255609032341,30.105492755559386,150.52746377779692
8.192221959265146,1.9076258589099926,28.857847099668422,34.17608819395154,46.3777719640381,231.88885982019048
6.814955530268191,5.146578443517144,29.44305022792218,40.321370736381795,43.63170497610102,218.1585248805051
1.487710342590216,9.878553613659166,34.11220268815211,68.6269532727365,13.804911753372714,309.015626181892
4.676942253165829,8.675354040726749,21.973908803790568,66.64984650783354,11.931559883827173,293.19877206266835
5.249600860897811,9.381645277073122,34.519731067940924,42.21379050290071,48.440537535514515,242.20268767757258
2.0834069266177444,3.163644706400852,31.729892418992428,34.80224982541862,22.196543634318996,117.29892418992428
9.71359465825275,1.351923677370962,23.228575862626798,37.586826956694274,22.268857070268506,111.34428535134253
3.686747441068894,5.208271491822433,30.232585209324025,59.07931551477137,34.32316807098634,232.634524118171
2.776398139002466,9.096799875877506,31.24584402666666,58.06911128947902,17.179073367377356,224.55289031583214
5.845590575096278,4.742596404365235,27.953326024431597,60.973345632214745,43.2555058550157,247.78676505771796
9.399939290661155,9.919086890450796,20.1608796225557,66.96357643883245,47.099905888256465,295.7086115106596
2.5793021807205174,6.312965708801261,27.560176845957123,56.19464862772958,10.567057770506171,209.55718902183662
8.135491042366445,3.300297993264812,29.7585503285387,31.662230229800805,18.349900032376283,97.585503285387
0.5007494047057548,9.566371477066571,26.680393922529667,68.16967619570507,12.395851220564671,305.3574095656405
6.266127689963927,6.55672752779262,23.2727591722054,34.16959436835374,45.82307594116228,229.1153797058114
7.443587473144323,8.913998160681682,27.733314243197448,67.66944944295031,33.20659993073819,301.3555955436025
0.03238726653048696,7.10023228923389,31.258247231361196,34.039500662455346,35.16373640655817,175.81868203279086
7.055209224847756,3.692540768143978,28.933234228778023,35.491732311325435,22.12844299236219,110.64221496181094
2.4804533476500756,5.406145741845768,20.986993045850422,60.96269142048922,32.8330592347681,247.70153136391377
5.1062667029591395,4.346379964759689,30.352115407615997,39.79781478758356,20.546406062877487,103.52115407615997
2.316444635817818,4.468907865199794,30.610382763623818,38.946861401380154,42.470959582147444,212.3547979107372
4.665163299037967,8.723339274841539,27.993300327704446,53.885127299293494,47.61671131292356,238.08355656461782
3.618347758103466,5.707010746757467,26.067078530363556,33.74385414447027,48.98024615391098,244.9012307695549
5.020868448985442,7.545825765887368,22.576855856352445,45.83989315861207,27.457777078961094,150.91651531774738
5.351026277784935,1.1910189297685814,22.857984083975396,30.566595850134433,47.41803542312874,237.0901771156437
3.3024432337301954,5.374702270637538,24.36578570176149,35.29918321269657,35.97979221337157,179.89896106685785
7.580936305941089,5.509183287952803,20.40051729619467,31.223357664160748,15.399079513590173,110.18366575905605
3.428057825202483,2.9347737867519106,29.951645191458827,55.625363998524,13.791709799496324,205.002911988192
4.553589344052233,9.068603714082025,32.010664102193545,46.9497413897297,33.97644243308393,181.3720742816405
7.190806214242999,4.328441587436175,23.368218208687846,47.13738718745118,26.058223524486145,137.09909749960946
8.364528848485682,5.381389603324732,28.150190815764937,47.62815142115663,24.07390153570485,141.02521136925304
2.7886872434414878,6.522455177767586,23.21924378673113,38.24848044437837,40.75577595108632,203.7788797554316
9.846878495721455,2.072427681278566,24.25111735214498,40.6737901518551,10.821104967737103,98.46878495721455
2.3443139749057917,6.615789013444601,24.711677503141527,34.93018388983271,48.01986104703871,240.09930523519355
1.9603693182971138,5.194643147194985,32.69291886367146,38.832513964538535,44.0860859159218,220.43042957960898
2.710241337493078,1.0003901484901412,27.37323789868781,61.76447373871097,35.77531110110778,254.11578990968775
4.7108149636975565,2.981429914384719,23.0194198823567,37.77800014427645,31.1644025472363,155.8220127361815
4.804585602951353,3.590721289364759,26.445431109163682,62.21937784972597,18.523041578147172,257.7550227978078
0.6009499133051066,7.2867106338153285,23.085074254196527,36.13922601313216,40.987451599357826,204.93725799678913
3.066065455662078,2.684662483372829,28.273345287901904,47.212371191329076,35.98796957716877,179.93984788584385
5.851484381246838,0.6933081247705641,22.816152437525623,68.23316771612377,33.60127375366034,305.8653417289902
6.468955483484651,5.766510881626971,25.268385136882134,33.37936075868257,25.6794337900655,128.39716895032748
4.191404063612175,5.215937343982343,30.797486882429766,56.90941823818371,32.314684439002974,215.2753459054697
5.456165097091362,9.859619436600767,34.11168818900227,49.356236851316595,21.065245133075116,197.19238873201533
3.459278217500794,6.212694625623359,28.770288393293693,61.05026130898277,49.274444685867536,248.40209047186215
8.43438532104541,3.7450569781292065,28.186981258000966,35.355964446026896,18.41163782738122,92.0581891369061
8.88504706391587,7.383627899068346,28.106361150160495,65.45746942234436,30.972205159991777,283.6597553787549
5.86170113359397,7.356692210976705,25.176030770676228,50.878227273981516,17.08962245406382,167.02581819185212
8.578674564985244,6.544671116271213,25.698609946954285,31.77451924602416,34.77373747882275,173.86868739411375
0.11029785649011026,2.507772472070223,31.049892308724697,31.11983129551509,28.25604613613802,141.2802306806901
1.900442871106387,7.5955806370925485,25.05132954062919,53.51186963889972,46.56362717095546,232.81813585477732
0.3220128183364568,4.047255986107512,27.325089091274947,56.02248538557619,18.067719068487875,208.17988308460951
7.760204291417375,6.056914498257777,25.29181857132062,66.54202565732015,47.04762299109056,292.3362052585612
1.1573577734879192,6.911653767669163,27.379544302771496,52.4983237704115,44.60236686724815,223.01183433624075
1.2959836384918888,9.09735785932411,22.933473303014356,52.840020062505445,32.20698616780466,182.72016050004356
0.4837957284778638,3.283227183851424,29.502270768311924,44.22134862213022,44.06853859345542,220.34269296727712
2.2926143585017256,5.581746077940455,20.409714772913247,69.1400356232092,18.617994915671183,313.1202849856736
2.1501363729414305,3.8680499602454663,26.574434709477863,44.3000729881319,42.25129808797658,211.2564904398829
8.122537966435543,7.955677998952051,33.054195973151636,33.88890744496273,25.836707219187215,159.11355997904104
8.311849812628939,6.253041999367463,22.155667846801844,53.96624661247604,46.365682877821236,231.82841438910617
6.618317577158976,1.8133589822446128,20.514421385616856,48.413779749441105,17.331871069022746,147.31023799552884
4.354967206982567,0.46945287059731666,23.15899738677978,52.642395105362674,33.478331591799204,181.1391608429014
9.87064374282859,0.356026124796458,32.21943172097992,51.04930989693981,11.62957891720476,168.39447917551848
0.5106914065048285,9.315685522797505,31.301355657314097,64.04869600209466,30.155934447016953,272.38956801675727
2.816229627994431,2.379242188405224,20.994180779814144,35.28942496467318,24.706058583947748,123.53029291973874
4.409185043365547,2.409778176804055,21.65268017852753,32.52241926984194,19.89503062059821,99.47515310299104
7.975543896268691,2.3391610137986394,31.170816192213344,60.469681474870214,22.252101926703265,243.7574517989617
3.7720277634743917,4.136443775827564,31.393339765466372,55.87288627687075,40.094396460741315,206.983090214966
7.139108000713041,8.06344413084738,33.96784742374186,49.60999848678086,39.083098838321206,195.41549419160603
1.3068925450750735,8.146322570110968,28.109727701876572,67.34660804438258,41.107373277149016,298.7728643550606
2.902305299288371,6.591846798909313,30.080846984482726,37.740060914729895,28.292748473212566,141.46374236606283
7.379554593460212,5.779879417228023,23.951978430457572,42.00316094337752,43.75228437605883,218.76142188029417
2.578185077381323,5.1321815531732815,29.25370876557409,30.653166219024087,40.572229461969684,202.86114730984843
7.599354269603483,2.6777746571069083,34.99984042949636,44.688897382101736,44.57071921875797,222.85359609378986
9.163221750365487,8.215546104660481,30.517995356629864,48.99466854528459,37.015138510607315,185.07569255303656
7.083769748341641,2.181454971543708,29.431547773113834,50.696562283072765,14.777976057527544,165.57249826458212
4.721018089702623,5.673293209965456,28.999589402296174,36.95783112880508,31.11460654519256,155.5730327259628
4.225490396114297,7.533379953099225,26.164757541897234,35.410633156466844,20.10595090939922,150.6675990619845
8.712673650031341,5.277432885580669,30.31141622849755,42.058269503125565,46.21820428282726,231.0910214141363
5.595731673514726,3.319349399528263,31.677637677886818,62.00513383381065,17.084854474554927,256.0410706704852
1.8209184354393715,7.81724590525989,26.774386075150126,60.916981710308065,32.877152123934934,247.33585368246452
6.58821147508008,1.1636192588095096,25.36787619586237,39.35665960757286,13.071257783203425,74.85327686058287
5.746834845545092,0.4203886790728306,23.23465328591375,64.69692650590666,12.301476843976872,277.5754120472533
8.48573347736573,7.348410930420169,20.76669796718334,58.54483861929858,47.7123436275666,238.561718137833
5.529861295163191,5.8699232926006095,20.87191338792034,33.90169100938738,28.730749452141943,143.6537472607097
8.47980618326733,4.727560614079568,20.441931400983293,39.03292885677786,45.51035466333892,227.5517733166946
7.53043274364337,5.964578579275294,25.329741117014798,31.55761203187061,44.368946015724994,221.84473007862496
2.289751273465712,6.503127295638364,27.155166512889522,42.63314078132689,46.942338197432456,234.71169098716229
5.2875889586611695,9.389849472097309,34.8743526302553,54.52985450239586,46.54647767479288,232.7323883739644
8.874128800941056,1.6523482648249332,28.652962258982804,44.576213876327785,44.94758146050597,224.73790730252986
2.400119413300472,0.27692240567598336,29.475740232855458,54.994462237083255,42.944730995432955,214.72365497716478
9.32040066900373,3.0587532124663075,25.358477678218904,59.961001595279136,48.08368647334933,240.41843236674666
6.078950450115919,3.6738486045719956,21.141259076450993,56.72434584498063,36.34531534071972,213.79476675984506
5.330032712560124,1.548491348223946,29.693791423914718,61.318435071860165,29.90660212178102,250.54748057488132
7.575375910777334,4.625168151929529,21.017774127701138,51.33959997111117,27.397059701110486,170.71679976888936
9.19425538487133,2.150921720428008,23.445120550156386,66.22397984565836,43.660303253180516,289.7918387652669
5.6385971523241345,4.6922965284803375,24.73349034239937,60.859772106606385,30.20074718967548,246.87817685285108
0.7255605368724571,5.430876375789141,30.69145977163123,67.57786256253407,19.549962223607828,300.6229005002725
9.528440371374638,4.875133180214198,21.32959421372412,53.79587519671907,34.57744812088156,190.36700157375253
7.292995217807436,3.8085460990766196,31.239522603001888,39.611018347009946,28.062800823566295,140.31400411783147
7.709902540108854,6.586334693149131,34.085062605742564,53.51946297062968,37.35914128516754,188.15570376503746
4.157970043621013,2.29519194317521,33.45311900309662,44.549495270489544,41.0654238919647,205.3271194598235
1.9449983184199338,6.032440043388169,24.937927522342427,60.33842855324433,24.675888695943897,242.70742842595462
7.198322241640654,8.174812622654722,29.836327504662243,58.53524209029994,36.33789858993305,228.2819367223995
8.788027899059,1.440588404531128,24.962109830961186,41.436327413086595,33.42069575172011,167.10347875860055
0.48677559568840456,6.713474777307064,22.989073608435362,66.67266222911599,49.31924199220221,293.3812978329279
3.5270607412267143,4.391294269733452,30.923495616221906,56.51955491823671,10.735272927437475,212.15643934589366
7.715831997060741,7.761622285870208,25.88990908044801,30.866139387094425,36.634227711657715,183.1711385582886
9.962036846961338,7.759501589085128,23.375027624755703,50.38095318297509,18.96134359377524,163.04762546380073
4.770076342712418,4.621190026893043,29.61604682399134,48.063113420179555,29.119263320917078,145.59631660458538
6.588821829496418,2.4091456565813543,29.56510835773728,63.66655060703461,29.35881130988507,269.33240485627687
4.10615256577009,4.968875199742407,20.395686753927233,38.17386300063031,37.358343363241644,186.79171681620824
8.396869367219681,0.9148364164994405,20.01966994464541,69.20357788770679,27.55766230524393,313.6286231016543
5.004465433323173,9.217429067317575,26.664694938568445,62.10185344019784,14.803916139988843,256.81482752158274
1.9762450652532526,4.409402261572834,26.10179275618412,43.850835316787744,45.17131431760311,225.85657158801556
6.760769683310677,5.245236715283261,33.20095420596071,60.37406214313538,41.564452125514265,242.99249714508306
8.528963490889751,2.1935422179544606,32.221969983270355,42.55495174116745,11.182656989303839,122.21969983270355
5.063671210588293,2.0316787892048382,30.356157879870395,42.91279676560012,12.07316227216738,103.56157879870395
1.515656532180527,6.352925648606097,26.308000919548917,49.15159653107676,32.91692976461542,164.5846488230771
5.380862127523542,6.981965225623602,33.07975463252206,57.10926935516795,32.13851131528168,216.87415484134362
4.346373518342168,2.4822487737648133,28.494267429029385,40.58112789796816,14.245329815347404,84.94267429029385
2.4918021581653194,1.9656181419534624,28.976663052915924,46.38112503656643,29.070942841050268,145.35471420525135
3.371167410447262,2.3471915589663475,30.480966330599465,41.3449491885098,33.235341543783846,166.17670771891923
0.7638627181305047,0.2790441908729413,32.164816083417634,56.19181059751793,23.47871120479411,209.53448478014343
0.5171908417744142,1.2088009510595266,31.96935203715759,36.75277869721476,40.35092420128572,201.7546210064286
7.043129789536836,0.3001420012892808,22.678066350863602,68.30185966967058,35.15192090626262,306.4148773573646
8.555661724624992,3.45800906823192,33.02863550510712,33.6654080109998,11.656027327774087,130.28635505107118
9.526572682550134,3.6688136669364777,22.203372643545002,34.97152250989408,32.88106682529177,164.40533412645885
3.221348593815354,8.31362756883095,30.894913644623344,50.03370253697845,28.373723005745397,166.27255137661902
3.1919723568127703,3.6537299441947257,24.9340383248893,35.83345549818705,48.67130868583415,243.35654342917076
1.2909317671577925,2.125152907269565,31.272641917048745,46.4049793742912,18.465287551811016,131.2398349943296
4.42647139871324,3.1196888988467486,32.200822439686206,45.120682787530754,49.788932243328844,248.94466121664422
8.436173991052815,2.8289370864221453,28.747448466531182,61.94105399554736,18.57212915155873,255.52843196437885
3.5341093714842176,5.012522910497434,24.861707253582665,52.94688193352452,44.74447297712588,223.72236488562942
4.768610450505108,7.998086746558192,21.852998438496094,49.987179272499645,32.891024826832925,164.45512413416463
1.1423452496335995,3.6966263688134804,30.75879243678876,36.344097458966054,45.62502458102667,228.12512290513337
3.303426008131929,7.951870448531787,34.492024982242896,33.19427682266997,19.22347445208372,159.03740897063574
0.4513137019361868,6.472243776528645,20.91680852334031,51.01199287338191,49.80036176254761,249.00180881273803
9.981661553044459,0.2623565215194412,31.88815735106906,47.37414041288879,47.83921447861079,239.19607239305395
9.604750267308908,6.7150534462227895,30.669482270816836,43.313897041368975,17.668859353646834,134.3010689244558
0.2331896576212189,5.209445648715406,29.0976518842683,37.180783504731224,37.49712893093505,187.48564465467524
4.765663095024898,0.5601594205444527,32.40459241452055,69.43464607010291,41.66647425798985,315.4771685608233
5.268135236521029,8.099883041851347,20.13890071494954,51.39606437484495,29.956031433489123,171.16851499875958
0.14822897286361658,8.286270646807903,31.988322950057633,67.23737463908529,47.31740883152845,297.8989971126823
6.2572871788628595,1.3727702475398351,25.543940408689977,53.02286397303112,36.89038786351568,184.4519393175784
6.594436440089862,0.26624669705836324,22.724372744651046,66.16276886963774,12.405903893364849,289.30215095710196
7.531987526373534,0.9069703476592161,27.49353297830829,63.50108113118957,17.18023708947566,268.0086490495166
0.78946143455497,5.826188397059106,32.89240925847705,58.538551529850395,17.64521529822193,228.30841223880316
1.4079785541236023,9.897538275577173,30.36614117106074,55.452977345548916,37.84244794066504,203.62381876439133
6.836562381389476,2.660051373897425,30.378749412184433,41.94400567370963,43.53097621362218,217.6548810681109
7.3286394644935635,8.995290580413762,29.79289393766782,37.06837072802671,26.45494914787049,179.90581160827526
4.007644869179218,2.5186255054972175,33.162667613310546,54.112147470307974,46.21282114123412,231.0641057061706
3.263850207262151,3.228164403632877,28.232563206539755,51.42836249000053,46.934939931489595,234.67469965744797
3.03058628008974,5.766328350611199,28.509430867874595,63.719289196035554,34.550567764705406,269.75431356828443
6.094841090102926,6.87955113642595,23.94713011042245,51.65357413301257,31.340740700842694,173.22859306410055
7.7488892156047715,7.110460310716215,27.86944641174418,51.26140395210746,32.085445061723206,170.09123161685966
5.812874705718166,6.058160843873541,27.93093290123926,56.06360201300314,11.097921951166345,208.50881610402513
8.075261794219026,0.6921218115414363,26.223369425253487,46.64875968998312,21.496861207523075,133.19007751986499
4.183652602529636,6.172084641889944,30.635553336206158,40.06449601072683,25.781283103121755,128.90641551560878
8.358143838025155,8.787303048680105,20.803583377445882,41.72991133304345,30.681658149894837,175.74606097360208
1.6493241196324415,1.6327431429341188,25.92863695279571,30.738089131306914,38.120576172571305,190.60288086285652
7.105689689223873,8.779172163820494,30.60228159498402,52.201628982953984,25.497384043514863,177.61303186363187
5.805461772534839,6.744161537563769,22.291813324569627,65.98489292475486,11.390757523646485,287.8791433980389
1.0260251893970174,5.250976505328672,21.409150983212864,42.21083028116901,29.86454747130605,149.32273735653024
9.94491949370057,8.322024673179397,23.35429158747923,52.75617857825707,45.02243182107759,225.11215910538795
2.9072766768499694,5.513991183824102,25.274019730615557,45.32870353658282,21.777461375652727,122.62962829266257
1.0616539453412621,6.534389495718209,29.185248185272904,62.29180866382073,28.8730692113187,258.33446931056585
3.3524074148176055,6.790989230827506,22.774373880194734,45.238130944733825,24.319738501046892,135.81978461655012
1.5621729453666433,4.254146988033951,23.420293792194126,33.977709604998665,36.78747762227457,183.93738811137285
8.961362289214017,2.5931204150989506,25.741304599530164,42.36060391276034,35.83930278049793,179.19651390248964
7.137078448939608,4.67899224564209,28.05821229449752,46.42185064970849,45.58358352856017,227.91791764280083
